,lum,agg,int,col,moment,senc,catv,occutc,obs,obsm,manv,annee,nb_veh,choc_avant,choc_arriere,choc_lateral,choc_multiple,grav_order,secu,pieton,Conducteur,Autre,Arrière,Avant,pres_Homme,pres_Femme,age_grp_Enfant,age_grp_Adulte,age_grp_Jeune,age_grp_Senior,trajet_grp_Autre,trajet_grp_Inconnu,trajet_grp_Loisirs,trajet_grp_Professionnel,trajet_grp_Travail,catr,circ,nbv,prof,lartpc,larrout,infra,situ,mois,jour,jour_semaine,is_we,atm_enc,surf_enc
552257,1,1,6,7.0,2,0.0,15.0,0.0,0.0,0.0,1.0,2012,1.0,0.0,0.0,1.0,0.0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,5,30,2,0,2,2
297193,1,2,1,6.0,3,0.0,2.0,0.0,1.0,0.0,10.0,2008,1.0,1.0,0.0,0.0,0.0,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4.0,2.0,2.0,1.0,0.0,49.0,0.0,1.0,9,25,3,0,2,2
387221,5,1,1,6.0,4,0.0,7.0,0.0,2.0,0.0,1.0,2009,1.0,0.0,0.0,1.0,0.0,3,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3.0,2.0,2.0,1.0,0.0,107.0,0.0,3.0,11,7,5,1,2,2
649717,5,2,1,3.0,3,2.0,7.0,0.0,0.0,2.0,19.0,2014,2.0,1.0,0.0,0.0,0.0,2,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2,22,5,1,1,1
381923,5,2,2,6.0,4,0.0,7.0,0.0,0.0,2.0,1.0,2009,2.0,1.0,1.0,0.0,0.0,1,1,0,2,0,0,1,2,0,0,1,2,0,0,0,2,1,0,4.0,2.0,3.0,1.0,0.0,120.0,0.0,1.0,11,22,6,1,2,2
392192,5,2,2,3.0,4,0.0,7.0,0.0,0.0,2.0,2.0,2009,2.0,1.0,0.0,1.0,0.0,1,1,0,2,0,1,2,2,1,0,2,3,0,0,0,5,0,0,2.0,2.0,2.0,4.0,0.0,0.0,5.0,1.0,1,3,5,1,2,2
87787,5,2,1,3.0,3,0.0,2.0,0.0,0.0,2.0,1.0,2006,2.0,1.0,1.0,0.0,0.0,1,1,0,2,0,0,0,2,0,0,1,1,0,0,0,2,0,0,2.0,2.0,2.0,1.0,0.0,70.0,0.0,1.0,1,6,4,0,2,2
553413,1,2,1,6.0,1,0.0,7.0,0.0,0.0,1.0,1.0,2012,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,4.0,2.0,2.0,1.0,0.0,80.0,0.0,1.0,2,2,3,0,1,2
7083,1,2,2,6.0,2,1.0,7.0,0.0,0.0,1.0,0.0,2005,1.0,0.0,0.0,0.0,0.0,3,-1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,4.0,2.0,0.0,2.0,0.0,70.0,0.0,1.0,2,19,5,1,2,2
843056,1,2,1,6.0,3,0.0,7.0,0.0,0.0,1.0,1.0,2017,1.0,0.0,0.0,1.0,0.0,2,-1,1,1,1,0,0,1,1,1,0,1,0,0,2,0,0,0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6,7,2,0,2,2
393507,1,1,2,1.0,2,0.0,7.0,0.0,0.0,2.0,21.0,2010,2.0,1.0,0.0,1.0,0.0,2,1,0,2,0,0,1,2,1,1,1,1,0,0,1,2,0,0,2.0,2.0,0.0,1.0,0.0,87.0,0.0,1.0,6,8,1,0,2,2
906393,1,1,1,6.0,1,2.0,7.0,0.0,2.0,0.0,13.0,2018,1.0,1.0,0.0,0.0,0.0,2,1,0,1,0,0,1,1,1,0,0,2,0,0,0,2,0,0,3.0,2.0,2.0,3.0,-1.0,-1.0,0.0,3.0,7,15,6,1,2,2
788431,3,2,2,3.0,3,1.0,7.0,0.0,0.0,0.0,0.0,2016,2.0,0.0,0.0,0.0,0.0,2,-1,0,2,0,0,0,2,0,0,1,1,0,0,2,0,0,0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,11,21,0,0,1,0
683267,5,2,1,3.0,3,0.0,7.0,0.0,0.0,2.0,22.0,2014,2.0,1.0,0.0,1.0,0.0,1,-1,0,2,0,0,0,1,1,0,1,0,1,0,2,0,0,0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,11,29,5,1,2,2
158825,3,1,1,2.0,3,0.0,7.0,0.0,0.0,2.0,1.0,2006,2.0,1.0,1.0,0.0,0.0,1,1,0,2,0,2,1,2,0,0,3,2,0,0,4,1,0,0,1.0,3.0,2.0,1.0,140.0,98.0,0.0,1.0,12,15,4,0,2,2
35372,1,2,1,4.0,2,0.0,10.0,0.0,0.0,2.0,1.0,2005,5.0,1.0,1.0,0.0,0.0,1,0,0,5,0,0,0,2,1,0,2,3,0,0,0,3,2,0,4.0,2.0,4.0,1.0,0.0,120.0,0.0,1.0,6,23,3,0,2,2
596362,1,2,1,3.0,2,0.0,14.0,0.0,0.0,2.0,1.0,2013,2.0,1.0,1.0,0.0,0.0,1,1,0,2,0,2,0,2,2,2,2,0,0,0,2,1,1,0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,6,2,0,2,2
753589,5,2,3,6.0,3,1.0,7.0,0.0,0.0,1.0,1.0,2015,1.0,0.0,0.0,0.0,0.0,1,-1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,4.0,2.0,6.0,1.0,0.0,0.0,5.0,1.0,2,10,1,0,2,2
687814,1,2,1,3.0,2,0.0,7.0,0.0,0.0,2.0,16.0,2014,2.0,1.0,0.0,1.0,0.0,1,-1,0,2,0,0,0,1,1,0,1,1,0,0,0,1,1,0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7,10,3,0,2,2
279658,1,2,2,3.0,2,0.0,30.0,0.0,0.0,2.0,1.0,2008,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,0,0,2,0,0,2,0,1,0,1,0,0,4.0,2.0,2.0,1.0,0.0,70.0,0.0,1.0,6,12,3,0,2,2
143922,2,1,1,5.0,1,0.0,7.0,0.0,0.0,2.0,13.0,2006,3.0,1.0,1.0,0.0,0.0,2,-1,0,3,0,0,1,2,0,1,2,1,0,0,1,2,1,0,3.0,2.0,2.0,0.0,0.0,80.0,0.0,1.0,10,13,4,0,2,2
922292,2,1,9,6.0,1,1.0,7.0,0.0,2.0,0.0,0.0,2018,1.0,1.0,0.0,0.0,0.0,2,1,0,1,0,0,1,0,2,0,0,2,0,0,0,2,0,0,1.0,1.0,2.0,1.0,-1.0,-1.0,0.0,3.0,11,1,3,0,2,2
864816,1,2,2,6.0,2,2.0,7.0,0.0,0.0,1.0,15.0,2017,1.0,0.0,1.0,0.0,0.0,1,-1,1,1,1,0,0,1,1,0,2,0,0,0,0,1,1,0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,7,20,3,0,2,2
596547,3,2,1,2.0,2,0.0,7.0,0.0,0.0,2.0,2.0,2013,2.0,1.0,1.0,0.0,0.0,1,1,0,2,0,0,0,1,1,0,1,1,0,0,1,1,0,0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5,10,4,0,2,2
650886,1,1,1,7.0,2,0.0,7.0,0.0,7.0,0.0,1.0,2014,1.0,1.0,0.0,0.0,0.0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.0,2.0,0.0,1.0,0.0,62.0,0.0,3.0,2,18,1,0,2,2
42645,1,2,1,6.0,2,0.0,7.0,0.0,2.0,0.0,1.0,2005,1.0,1.0,0.0,0.0,0.0,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3.0,2.0,2.0,3.0,0.0,65.0,0.0,0.0,7,3,6,1,2,2
113909,5,2,3,3.0,3,0.0,2.0,0.0,0.0,2.0,16.0,2006,2.0,1.0,0.0,0.0,0.0,1,2,0,2,0,0,1,2,1,0,0,3,0,0,1,1,1,0,2.0,1.0,3.0,2.0,70.0,90.0,0.0,1.0,5,6,5,1,2,2
399894,1,1,1,1.0,2,0.0,7.0,0.0,0.0,0.0,1.0,2010,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,1,2,1,0,2,0,1,0,1,2,0,0,3.0,3.0,2.0,2.0,0.0,70.0,0.0,1.0,7,9,4,0,2,2
351918,1,2,2,3.0,2,0.0,7.0,0.0,0.0,2.0,15.0,2009,2.0,1.0,0.0,0.0,0.0,1,1,0,2,0,0,1,2,1,0,3,0,0,0,0,3,0,0,4.0,2.0,4.0,1.0,0.0,116.0,0.0,1.0,5,11,0,0,2,2
97283,1,2,1,6.0,2,0.0,7.0,0.0,0.0,1.0,1.0,2006,1.0,1.0,0.0,0.0,0.0,2,-1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,3,10,4,0,2,2
58877,5,2,4,3.0,3,0.0,2.0,0.0,0.0,2.0,1.0,2005,2.0,1.0,0.0,1.0,0.0,1,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,9,14,2,0,2,2
636882,5,2,7,3.0,1,0.0,7.0,0.0,0.0,2.0,1.0,2013,2.0,1.0,1.0,0.0,0.0,1,1,0,2,0,0,0,1,1,0,2,0,0,0,1,1,0,0,4.0,2.0,2.0,1.0,0.0,0.0,5.0,1.0,2,11,0,0,2,2
810304,1,2,4,6.0,1,1.0,31.0,0.0,12.0,0.0,14.0,2016,1.0,0.0,0.0,1.0,0.0,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4.0,2.0,2.0,1.0,0.0,70.0,0.0,1.0,8,18,3,0,2,2
439326,5,2,2,3.0,3,0.0,7.0,0.0,0.0,2.0,1.0,2010,2.0,1.0,0.0,0.0,0.0,2,0,0,2,0,0,0,2,0,0,1,1,0,0,0,1,0,1,4.0,2.0,2.0,0.0,0.0,60.0,0.0,1.0,11,12,4,0,2,2
142102,1,2,1,6.0,2,0.0,1.0,0.0,0.0,1.0,1.0,2006,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,2,0,0,1,1,0,0,1,1,0,0,4.0,2.0,2.0,1.0,0.0,70.0,0.0,1.0,9,26,1,0,2,2
74939,5,2,1,6.0,3,0.0,5.0,0.0,0.0,1.0,1.0,2005,1.0,1.0,0.0,0.0,0.0,2,-1,1,1,1,0,0,2,0,0,1,1,0,0,0,2,0,0,4.0,2.0,6.0,1.0,0.0,180.0,0.0,1.0,11,19,5,1,2,2
428459,5,2,1,4.0,4,0.0,37.0,1.0,0.0,2.0,23.0,2010,3.0,1.0,1.0,0.0,0.0,1,1,0,3,0,0,0,2,1,0,2,1,0,0,2,0,1,0,4.0,1.0,0.0,1.0,0.0,500.0,0.0,1.0,8,7,5,1,2,2
778853,1,1,1,5.0,1,2.0,7.0,0.0,14.0,0.0,2.0,2016,3.0,1.0,1.0,0.0,0.0,1,1,0,3,0,0,0,2,1,0,0,3,0,0,0,1,0,2,2.0,3.0,2.0,2.0,20.0,140.0,0.0,1.0,4,30,5,1,1,2
218222,1,1,3,3.0,2,0.0,10.0,0.0,0.0,2.0,19.0,2007,2.0,1.0,1.0,0.0,0.0,1,1,0,2,0,0,1,2,1,0,3,0,0,0,1,2,0,0,3.0,2.0,0.0,2.0,0.0,60.0,5.0,1.0,9,9,6,1,2,2
841707,1,2,2,3.0,1,1.0,7.0,0.0,0.0,2.0,1.0,2017,2.0,1.0,0.0,0.0,0.0,1,1,0,2,0,0,1,2,1,0,0,1,2,2,0,0,0,1,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1,23,0,0,2,2
754626,1,2,1,6.0,1,0.0,7.0,0.0,0.0,1.0,1.0,2015,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,1,1,0,2,0,0,0,0,1,1,0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,29,2,0,2,2
832774,1,2,1,3.0,3,0.0,2.0,0.0,0.0,2.0,1.0,2017,2.0,1.0,0.0,1.0,0.0,2,1,0,2,0,0,0,1,1,1,0,0,1,0,0,2,0,0,9.0,2.0,2.0,2.0,0.0,10.0,-1.0,-1.0,5,24,2,0,2,2
506042,1,2,1,6.0,1,0.0,1.0,0.0,0.0,1.0,1.0,2011,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,2,0,0,2,0,0,1,0,0,0,1,3.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,9,29,3,0,2,2
412708,1,2,1,7.0,1,0.0,7.0,0.0,0.0,0.0,0.0,2010,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,0,2,1,1,0,0,0,2,0,0,0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6,24,3,0,2,2
585892,1,2,1,6.0,2,0.0,10.0,0.0,8.0,1.0,13.0,2013,1.0,1.0,0.0,0.0,0.0,2,-1,1,1,1,0,0,1,1,0,0,1,1,0,0,2,0,0,3.0,2.0,0.0,2.0,63.0,0.0,0.0,4.0,8,2,4,0,2,2
516217,1,1,1,6.0,2,0.0,7.0,0.0,3.0,0.0,1.0,2011,1.0,1.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.0,1.0,2.0,1.0,100.0,280.0,3.0,1.0,1,12,2,0,2,2
75255,1,2,3,6.0,2,0.0,5.0,0.0,0.0,1.0,16.0,2005,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,1,1,0,2,0,0,0,0,2,0,0,4.0,1.0,2.0,1.0,0.0,60.0,0.0,1.0,11,12,5,1,2,2
97325,1,1,1,4.0,2,0.0,7.0,0.0,0.0,2.0,2.0,2006,3.0,1.0,1.0,0.0,0.0,1,1,0,3,0,0,0,1,2,0,2,1,0,0,2,0,0,1,3.0,2.0,2.0,1.0,0.0,97.0,0.0,1.0,3,20,0,0,2,2
695418,1,2,2,6.0,2,1.0,7.0,0.0,0.0,2.0,22.0,2014,2.0,0.0,0.0,1.0,0.0,1,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10,14,1,0,2,2
899755,1,2,2,3.0,1,1.0,7.0,0.0,0.0,2.0,1.0,2018,2.0,1.0,0.0,0.0,0.0,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.0,2.0,2.0,1.0,-1.0,-1.0,0.0,3.0,8,30,3,0,2,2
314842,1,1,1,7.0,2,0.0,7.0,0.0,0.0,1.0,1.0,2008,1.0,1.0,0.0,0.0,0.0,3,-1,6,1,6,0,0,2,2,0,4,0,3,0,0,7,0,0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,12,7,6,1,2,2
274181,1,1,1,3.0,1,0.0,7.0,0.0,0.0,2.0,13.0,2008,2.0,0.0,0.0,1.0,1.0,1,0,0,2,0,0,0,2,0,0,1,0,1,1,0,1,0,0,3.0,2.0,2.0,2.0,0.0,61.0,0.0,1.0,5,1,3,0,2,2
635215,5,2,1,6.0,4,0.0,34.0,0.0,0.0,0.0,0.0,2013,1.0,0.0,0.0,0.0,0.0,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4.0,2.0,2.0,2.0,19.0,46.0,0.0,1.0,9,5,3,0,2,2
99873,5,1,1,7.0,4,0.0,7.0,0.0,4.0,0.0,14.0,2006,1.0,1.0,0.0,0.0,0.0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1.0,1.0,3.0,1.0,10.0,88.0,0.0,1.0,3,4,5,1,2,2
769832,1,2,1,6.0,3,0.0,7.0,0.0,0.0,1.0,1.0,2016,1.0,1.0,0.0,0.0,0.0,2,-1,1,1,1,0,0,0,2,1,1,0,0,1,1,0,0,0,4.0,2.0,0.0,1.0,0.0,67.0,0.0,1.0,6,23,3,0,2,2
877645,2,2,6,2.0,3,2.0,7.0,0.0,0.0,2.0,23.0,2018,2.0,1.0,1.0,0.0,0.0,1,1,0,2,0,0,0,0,2,0,1,1,0,0,0,0,0,2,2.0,2.0,2.0,1.0,0.0,73.0,5.0,1.0,1,6,5,1,2,2
596841,1,2,1,3.0,1,0.0,14.0,0.0,0.0,4.0,0.0,2013,2.0,0.0,1.0,1.0,0.0,1,-1,0,2,1,1,0,1,2,0,2,2,0,0,1,0,2,1,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,10,7,0,0,2,2
597099,1,2,4,3.0,1,0.0,33.0,0.0,1.0,2.0,17.0,2013,2.0,1.0,0.0,1.0,0.0,2,1,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,2,4.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,7,12,4,0,2,2
334835,1,2,1,6.0,1,0.0,7.0,0.0,3.0,0.0,13.0,2009,1.0,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4.0,2.0,4.0,1.0,0.0,125.0,0.0,0.0,1,1,3,0,2,2
318497,5,2,2,3.0,2,0.0,7.0,0.0,0.0,0.0,15.0,2008,2.0,1.0,0.0,0.0,0.0,1,1,0,2,0,0,0,1,1,0,1,1,0,0,2,0,0,0,3.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,12,19,4,0,2,2
261429,2,2,1,6.0,1,0.0,7.0,0.0,15.0,0.0,12.0,2008,2.0,1.0,0.0,0.0,0.0,1,-1,0,2,0,0,0,2,0,0,1,1,0,0,1,0,0,1,4.0,3.0,3.0,2.0,25.0,93.0,0.0,1.0,3,10,0,0,2,2
401513,5,2,1,6.0,3,0.0,7.0,0.0,0.0,1.0,1.0,2010,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,2,0,1,1,0,0,0,0,2,0,0,3.0,2.0,2.0,1.0,0.0,72.0,0.0,1.0,11,12,4,0,2,2
423346,1,1,1,2.0,2,0.0,7.0,0.0,0.0,0.0,0.0,2010,2.0,1.0,1.0,0.0,0.0,1,1,0,2,0,0,1,2,1,0,0,3,0,0,0,3,0,0,3.0,3.0,4.0,1.0,10.0,30.0,0.0,1.0,9,1,2,0,2,2
323983,2,2,1,6.0,1,0.0,7.0,0.0,8.0,0.0,10.0,2009,1.0,1.0,0.0,0.0,0.0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3.0,2.0,0.0,0.0,0.0,70.0,0.0,3.0,2,1,6,1,2,2
530495,1,1,1,3.0,3,0.0,7.0,0.0,13.0,2.0,1.0,2012,2.0,1.0,0.0,0.0,0.0,2,0,0,2,0,0,0,0,2,0,1,1,0,0,0,2,0,0,3.0,2.0,0.0,1.0,0.0,68.0,0.0,1.0,9,14,4,0,2,2
439190,1,1,1,6.0,1,0.0,7.0,0.0,13.0,0.0,2.0,2010,1.0,1.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4.0,2.0,2.0,1.0,0.0,60.0,0.0,1.0,8,16,0,0,2,2
829169,1,1,1,1.0,1,2.0,7.0,0.0,0.0,2.0,15.0,2017,2.0,1.0,0.0,0.0,0.0,1,1,0,2,0,0,0,1,1,0,1,0,1,0,0,1,0,1,2.0,2.0,2.0,2.0,0.0,73.0,0.0,1.0,1,16,0,0,2,2
165692,5,2,1,6.0,4,0.0,7.0,0.0,0.0,1.0,1.0,2007,1.0,1.0,0.0,0.0,0.0,3,-1,1,1,1,0,0,2,0,0,1,1,0,1,0,1,0,0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1,1,0,0,1,2
825555,5,2,1,3.0,2,1.0,33.0,0.0,0.0,2.0,2.0,2017,2.0,1.0,0.0,0.0,0.0,1,2,0,1,0,0,1,2,0,0,0,2,0,0,0,2,0,0,4.0,2.0,2.0,1.0,0.0,50.0,0.0,1.0,11,28,1,0,2,2
660944,1,2,1,7.0,1,0.0,7.0,0.0,13.0,0.0,1.0,2014,1.0,1.0,0.0,0.0,0.0,2,-1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3,30,6,1,2,2
353491,1,2,1,3.0,2,0.0,33.0,0.0,0.0,2.0,17.0,2009,2.0,1.0,0.0,1.0,0.0,1,1,0,2,0,0,0,2,0,0,1,1,0,0,0,1,1,0,4.0,1.0,1.0,1.0,0.0,40.0,0.0,1.0,11,11,2,0,2,2
83028,2,2,1,7.0,1,0.0,7.0,0.0,0.0,1.0,1.0,2005,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,2,0,0,1,0,1,0,0,1,0,1,4.0,2.0,2.0,1.0,20.0,45.0,0.0,1.0,12,16,4,0,2,2
67635,5,2,3,1.0,3,0.0,5.0,0.0,0.0,0.0,1.0,2005,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,1,2,1,0,1,2,0,2,1,0,0,0,9.0,2.0,2.0,2.0,0.0,80.0,0.0,1.0,10,26,2,0,2,2
724958,1,2,9,6.0,2,0.0,7.0,0.0,0.0,2.0,1.0,2015,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,0,1,1,0,1,0,1,0,0,1,0,1,4.0,2.0,2.0,1.0,0.0,60.0,5.0,1.0,1,15,3,0,2,2
848993,5,2,1,6.0,4,1.0,10.0,0.0,8.0,0.0,0.0,2017,1.0,1.0,0.0,0.0,0.0,1,-1,0,1,0,0,1,2,0,0,0,2,0,1,0,1,0,0,3.0,2.0,2.0,1.0,60.0,0.0,0.0,1.0,3,30,3,0,2,2
258832,1,2,1,4.0,2,0.0,7.0,0.0,0.0,2.0,1.0,2008,3.0,1.0,1.0,0.0,0.0,1,-1,0,3,0,0,0,1,2,0,1,2,0,0,0,1,1,1,2.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,3,28,4,0,2,2
768386,2,2,1,3.0,3,1.0,7.0,0.0,0.0,2.0,15.0,2016,2.0,1.0,1.0,0.0,0.0,1,1,0,2,0,0,0,2,0,0,1,1,0,0,0,1,0,1,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9,6,1,0,2,2
395302,1,1,1,3.0,1,0.0,7.0,0.0,0.0,2.0,1.0,2010,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,0,0,2,0,2,0,0,0,0,1,1,0,3.0,2.0,2.0,1.0,0.0,45.0,0.0,1.0,12,2,3,0,1,1
507082,2,2,1,3.0,2,0.0,7.0,0.0,0.0,2.0,0.0,2011,2.0,1.0,0.0,0.0,0.0,1,1,0,2,0,0,1,2,1,0,0,2,1,0,0,3,0,0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,12,17,5,1,2,2
773284,2,2,1,6.0,1,1.0,7.0,0.0,0.0,1.0,0.0,2016,1.0,0.0,0.0,0.0,0.0,1,-1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,4.0,2.0,2.0,2.0,0.0,70.0,0.0,1.0,12,15,3,0,2,2
108274,1,1,1,6.0,1,0.0,7.0,0.0,2.0,0.0,1.0,2006,1.0,0.0,0.0,1.0,0.0,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.0,2.0,0.0,1.0,0.0,36.0,0.0,0.0,5,22,0,0,2,2
750391,1,2,1,6.0,1,0.0,7.0,0.0,0.0,2.0,15.0,2015,2.0,1.0,0.0,0.0,0.0,1,1,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,1,4.0,3.0,3.0,1.0,0.0,97.0,0.0,1.0,1,29,3,0,1,2
61218,1,2,1,6.0,2,0.0,7.0,0.0,0.0,1.0,1.0,2005,1.0,1.0,0.0,0.0,0.0,2,-1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,4.0,1.0,1.0,1.0,0.0,80.0,0.0,1.0,9,7,2,0,2,2
664809,1,2,1,7.0,1,0.0,7.0,0.0,13.0,0.0,0.0,2014,1.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,2,1,1,0,0,0,2,0,0,0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5,10,5,1,2,0
871226,1,2,1,7.0,1,2.0,31.0,0.0,14.0,0.0,1.0,2017,1.0,0.0,0.0,0.0,0.0,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,6,9,4,0,2,2
554201,1,2,1,7.0,1,0.0,7.0,0.0,0.0,1.0,1.0,2012,1.0,1.0,0.0,0.0,0.0,1,-1,2,1,2,0,0,0,2,0,1,2,0,0,3,0,0,0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,11,29,3,0,2,2
409168,1,2,1,6.0,1,0.0,10.0,0.0,0.0,1.0,1.0,2010,1.0,1.0,0.0,0.0,0.0,2,-1,1,1,1,0,0,2,0,0,2,0,0,0,2,0,0,0,4.0,2.0,2.0,1.0,0.0,61.0,0.0,1.0,1,28,3,0,2,2
750228,1,1,1,3.0,1,0.0,15.0,0.0,0.0,2.0,12.0,2015,2.0,1.0,1.0,0.0,0.0,1,-1,0,2,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1.0,1.0,3.0,1.0,0.0,105.0,0.0,1.0,6,8,0,0,2,2
683154,5,2,1,2.0,3,0.0,33.0,0.0,0.0,2.0,2.0,2014,2.0,1.0,1.0,0.0,0.0,1,1,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,4.0,3.0,6.0,1.0,0.0,0.0,0.0,1.0,10,24,4,0,2,2
842489,1,2,1,4.0,2,1.0,7.0,0.0,0.0,2.0,2.0,2017,3.0,1.0,1.0,0.0,0.0,1,1,0,3,0,0,1,2,1,1,0,2,1,0,0,4,0,0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,9,20,2,0,2,2
519694,1,2,3,6.0,2,0.0,7.0,0.0,1.0,2.0,7.0,2011,2.0,1.0,0.0,0.0,0.0,1,-1,0,2,0,1,0,1,2,0,3,0,0,0,0,0,2,1,4.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,12,10,5,1,2,2
671052,1,2,3,4.0,1,0.0,7.0,0.0,0.0,2.0,2.0,2014,3.0,1.0,1.0,0.0,0.0,1,1,0,3,0,0,0,0,2,0,3,0,0,0,0,0,0,3,4.0,2.0,2.0,1.0,0.0,67.0,0.0,1.0,2,17,0,0,2,2
391117,1,1,1,5.0,1,0.0,7.0,0.0,0.0,0.0,2.0,2009,3.0,1.0,1.0,0.0,0.0,2,1,0,3,0,0,1,2,2,0,2,2,0,0,0,2,1,1,1.0,1.0,1.0,1.0,15.0,35.0,3.0,1.0,11,20,4,0,2,2
685786,1,2,1,6.0,2,0.0,7.0,0.0,8.0,0.0,0.0,2014,1.0,1.0,0.0,0.0,0.0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4.0,2.0,2.0,0.0,200.0,100.0,0.0,1.0,3,31,0,0,2,2
864099,1,1,1,3.0,1,2.0,10.0,0.0,0.0,2.0,11.0,2017,2.0,0.0,0.0,1.0,0.0,1,1,0,2,0,0,0,2,0,0,1,1,0,1,0,0,1,0,1.0,3.0,6.0,1.0,15.0,210.0,0.0,1.0,9,20,2,0,2,2
703153,1,1,1,6.0,3,0.0,7.0,0.0,13.0,0.0,1.0,2015,1.0,0.0,0.0,0.0,1.0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3.0,2.0,0.0,3.0,0.0,70.0,0.0,1.0,8,27,3,0,2,2
