,grav,secu,pieton,Arrière,Autre,Avant,Conducteur,pres_Homme,pres_Femme,age_grp_Adulte,age_grp_Enfant,age_grp_Jeune,age_grp_Senior,trajet_grp_Autre,trajet_grp_Inconnu,trajet_grp_Loisirs,trajet_grp_Professionnel,trajet_grp_Travail,grav_order,lum,agg,int,col,moment,senc,catv,occutc,obs,obsm,manv,annee,nb_veh,choc_avant,choc_arriere,choc_lateral,choc_multiple,catr,circ,nbv,prof,lartpc,larrout,infra,situ,mois,jour,jour_semaine,is_we,atm_enc,surf_enc
469741,1,-1,0,1,0,0,0,1,2,False,True,False,False,False,True,False,False,False,0,1.0,2.0,3.0,3.0,2,0.0,7.0,0.0,0.0,2.0,9.0,2007,2.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,72.0,0.0,1.0,7,27,4,0,2,2
249578,4,1,0,0,0,0,1,1,1,True,False,False,False,False,False,False,False,True,1,1.0,2.0,2.0,3.0,1,0.0,7.0,0.0,15.0,2.0,1.0,2006,2.0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,66.0,0.0,1.0,5,1,0,0,2,2
239617,1,1,0,0,0,0,1,2,0,True,False,False,False,False,False,False,True,False,0,5.0,2.0,2.0,3.0,3,0.0,7.0,0.0,0.0,2.0,10.0,2006,2.0,1.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,120.0,0.0,1.0,4,27,3,0,2,2
1473948,1,-1,0,1,0,0,0,2,2,False,False,True,False,False,True,False,False,False,0,1.0,1.0,1.0,1.0,2,0.0,7.0,0.0,0.0,0.0,1.0,2014,2.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,73.0,0.0,1.0,8,16,5,1,2,2
1501572,1,1,0,0,0,0,1,2,0,True,False,False,False,False,False,True,False,False,0,1.0,2.0,1.0,6.0,2,0.0,34.0,0.0,0.0,2.0,2.0,2014,2.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,6,12,3,0,2,2
1600858,3,1,0,0,0,0,1,1,1,True,False,False,False,False,False,True,False,False,2,5.0,2.0,1.0,1.0,4,0.0,7.0,0.0,0.0,2.0,13.0,2015,2.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,70.0,0.0,1.0,9,20,6,1,2,2
1874428,1,1,0,0,0,0,1,0,2,False,False,False,True,False,False,True,False,False,0,1.0,2.0,9.0,6.0,3,2.0,7.0,0.0,0.0,1.0,1.0,2017,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,6.0,510.0,-1.0,-1.0,4,2,6,1,2,2
167825,4,1,0,0,0,0,1,1,2,True,False,False,False,False,False,True,False,False,1,1.0,2.0,1.0,2.0,2,0.0,7.0,0.0,0.0,2.0,2.0,2005,2.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,60.0,0.0,1.0,11,12,5,1,2,2
1678532,1,1,0,0,0,0,1,2,0,True,False,False,False,False,False,False,True,False,0,1.0,2.0,1.0,2.0,3,0.0,32.0,0.0,0.0,2.0,1.0,2015,2.0,1.0,0.0,0.0,0.0,4.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,9,28,0,0,2,2
1189066,1,1,0,0,0,0,1,2,2,False,False,True,False,False,False,False,False,True,0,1.0,1.0,1.0,5.0,2,0.0,7.0,0.0,0.0,2.0,1.0,2012,3.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,1.0,10.0,65.0,0.0,1.0,7,4,2,0,2,2
630231,1,1,0,0,0,0,1,1,1,False,False,True,False,False,False,True,False,False,0,5.0,2.0,1.0,3.0,3,0.0,7.0,0.0,0.0,2.0,10.0,2008,2.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,0.0,86.0,0.0,1.0,6,18,2,0,2,2
783651,4,1,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,True,1,1.0,1.0,1.0,2.0,3,0.0,7.0,0.0,0.0,0.0,1.0,2009,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,10.0,150.0,0.0,1.0,7,20,0,0,2,2
1043375,1,1,0,0,0,0,1,1,2,True,False,False,False,False,False,True,False,False,0,5.0,2.0,1.0,1.0,3,0.0,7.0,0.0,0.0,1.0,21.0,2011,2.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,66.0,0.0,1.0,12,30,4,0,2,2
1921996,4,1,0,0,0,1,0,1,2,True,False,False,False,False,True,False,False,False,1,4.0,1.0,1.0,4.0,3,2.0,7.0,0.0,0.0,2.0,1.0,2017,3.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,25.0,110.0,0.0,1.0,11,28,1,0,2,2
1455934,1,1,0,0,0,0,1,2,1,False,False,False,True,False,False,True,False,False,0,1.0,2.0,1.0,6.0,1,0.0,7.0,0.0,0.0,1.0,1.0,2014,1.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,90.0,0.0,1.0,9,27,5,1,2,2
1458968,1,-1,0,0,0,0,1,2,0,True,False,False,False,False,False,False,True,False,0,1.0,2.0,1.0,6.0,1,0.0,40.0,1.0,0.0,1.0,1.0,2014,1.0,0.0,0.0,1.0,0.0,9.0,2.0,2.0,1.0,0.0,70.0,0.0,1.0,6,24,1,0,2,2
1852847,2,-1,0,0,0,1,0,2,2,True,False,False,False,False,False,True,False,False,3,1.0,2.0,9.0,2.0,2,1.0,10.0,0.0,0.0,2.0,1.0,2017,2.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,9.0,710.0,-1.0,-1.0,4,20,3,0,2,2
628004,4,1,0,0,0,0,1,0,2,True,False,False,False,False,False,False,False,True,1,1.0,2.0,1.0,6.0,2,0.0,7.0,0.0,0.0,2.0,10.0,2008,2.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,6,30,0,0,2,2
1640979,1,1,0,0,0,1,0,2,0,True,False,False,False,False,False,False,True,False,0,1.0,2.0,1.0,5.0,2,0.0,33.0,0.0,0.0,2.0,13.0,2015,3.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,3,4,2,0,2,2
59287,4,1,0,0,0,0,1,2,0,False,False,False,True,False,False,False,True,False,1,1.0,1.0,1.0,1.0,1,0.0,7.0,0.0,0.0,2.0,13.0,2005,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,48.0,0.0,1.0,5,4,2,0,2,2
1826035,3,-1,0,0,0,0,1,1,0,False,False,False,True,False,False,True,False,False,2,1.0,1.0,1.0,6.0,2,1.0,33.0,0.0,13.0,0.0,21.0,2017,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,59.0,0.0,3.0,8,25,4,0,2,2
1229812,4,1,0,0,0,0,1,1,1,True,False,False,False,False,True,False,False,False,1,5.0,1.0,1.0,1.0,3,0.0,7.0,0.0,0.0,0.0,0.0,2012,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,5,12,5,1,2,2
1449228,3,2,0,0,0,0,1,2,0,False,False,False,True,False,False,True,False,False,2,1.0,2.0,7.0,1.0,1,0.0,1.0,0.0,0.0,0.0,5.0,2014,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,82.0,0.0,1.0,5,9,4,0,2,2
1623501,1,1,0,0,0,0,1,1,1,False,False,True,False,False,False,False,False,True,0,1.0,2.0,3.0,3.0,2,0.0,10.0,0.0,0.0,2.0,17.0,2015,2.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,60.0,0.0,1.0,7,7,1,0,2,2
1468826,4,1,0,0,0,0,1,0,1,False,False,False,True,False,False,True,False,False,1,1.0,2.0,2.0,3.0,1,0.0,7.0,0.0,0.0,2.0,1.0,2014,2.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,9,2,1,0,2,2
1574531,2,-1,1,0,1,0,0,1,1,False,False,False,True,False,False,True,False,False,3,4.0,2.0,1.0,6.0,3,0.0,7.0,0.0,0.0,1.0,1.0,2015,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,10,22,3,0,2,2
850964,1,2,0,0,0,0,1,2,0,True,False,False,False,False,False,False,False,True,0,3.0,2.0,1.0,6.0,3,0.0,31.0,0.0,0.0,1.0,1.0,2009,1.0,1.0,0.0,0.0,0.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,12,17,3,0,2,2
739147,4,-1,1,0,1,0,0,2,0,True,False,False,False,False,False,False,False,True,1,1.0,2.0,1.0,6.0,3,0.0,7.0,0.0,0.0,1.0,1.0,2009,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6,2,1,0,2,2
789885,1,1,0,0,0,0,1,2,2,True,False,False,False,False,False,True,False,False,0,1.0,2.0,1.0,4.0,2,0.0,7.0,0.0,0.0,2.0,2.0,2009,4.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,160.0,0.0,1.0,9,14,0,0,2,2
1240559,1,1,0,0,0,0,1,2,0,False,False,True,False,False,True,False,False,False,0,1.0,2.0,2.0,6.0,2,0.0,7.0,0.0,0.0,1.0,15.0,2012,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,11,3,5,1,2,2
1407473,3,-1,0,0,0,0,1,0,2,True,False,False,False,False,False,False,False,True,2,1.0,2.0,3.0,1.0,2,0.0,7.0,0.0,0.0,2.0,15.0,2013,2.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,0.0,2.0,1.0,9,6,4,0,2,2
246210,1,1,0,0,0,0,1,2,1,True,False,False,False,False,False,True,False,False,0,1.0,1.0,1.0,5.0,3,0.0,33.0,0.0,0.0,2.0,17.0,2006,3.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,66.0,0.0,1.0,5,28,6,1,2,2
914931,2,1,0,0,0,1,0,1,1,False,False,False,True,False,True,False,False,False,3,1.0,1.0,1.0,6.0,2,0.0,7.0,0.0,2.0,0.0,14.0,2010,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,150.0,0.0,3.0,7,6,1,0,2,2
1923268,4,2,0,0,0,0,1,2,0,True,False,False,False,False,True,False,False,False,1,1.0,1.0,1.0,2.0,3,1.0,33.0,0.0,0.0,2.0,3.0,2017,2.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,1.0,15.0,140.0,0.0,1.0,6,9,4,0,2,2
1818795,1,1,0,0,0,0,1,2,1,False,False,False,True,False,False,True,False,False,0,2.0,1.0,2.0,5.0,3,2.0,7.0,0.0,0.0,2.0,13.0,2017,3.0,1.0,0.0,0.0,0.0,3.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10,13,4,0,1,0
1432037,4,2,0,0,0,0,1,2,0,True,False,False,False,False,False,False,True,False,1,1.0,2.0,5.0,6.0,2,0.0,33.0,0.0,4.0,1.0,17.0,2013,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,99.0,0.0,1.0,5,13,0,0,2,2
1042193,3,1,0,0,0,0,1,2,1,False,False,True,False,False,True,False,False,False,2,5.0,1.0,2.0,3.0,3,0.0,7.0,0.0,0.0,0.0,0.0,2011,2.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2,3,3,0,2,2
1512615,4,1,0,0,0,1,0,2,1,False,False,True,False,False,False,True,False,False,1,5.0,2.0,3.0,4.0,4,0.0,7.0,0.0,0.0,2.0,2.0,2014,3.0,1.0,1.0,0.0,0.0,3.0,3.0,4.0,2.0,0.0,0.0,5.0,1.0,9,21,6,1,2,2
1256082,4,2,0,0,0,0,1,1,1,False,False,False,True,False,False,True,False,False,1,1.0,2.0,2.0,3.0,2,0.0,33.0,0.0,0.0,2.0,1.0,2012,2.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4,21,5,1,2,2
1123259,1,1,0,0,0,0,1,2,1,True,False,False,False,False,False,False,True,False,0,1.0,2.0,3.0,1.0,1,0.0,30.0,0.0,0.0,0.0,1.0,2011,2.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,4,22,4,0,1,2
1706026,3,-1,1,0,1,0,0,1,1,False,False,True,False,True,False,False,False,False,2,3.0,1.0,1.0,6.0,3,1.0,33.0,0.0,0.0,1.0,17.0,2016,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,29.0,60.0,0.0,1.0,1,28,3,0,2,2
1860389,3,1,0,0,0,0,1,2,0,False,False,True,False,False,True,False,False,False,2,5.0,2.0,1.0,1.0,1,2.0,7.0,0.0,0.0,2.0,13.0,2017,2.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,80.0,0.0,1.0,10,3,1,0,2,2
751381,4,-1,1,0,1,0,0,0,2,True,False,False,False,False,False,False,False,True,1,1.0,2.0,7.0,6.0,1,0.0,7.0,0.0,0.0,1.0,20.0,2009,1.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,100.0,0.0,1.0,5,25,0,0,2,2
255170,3,2,0,0,0,0,1,2,0,True,False,False,False,False,False,False,False,True,2,1.0,1.0,1.0,3.0,2,0.0,33.0,0.0,0.0,2.0,17.0,2006,2.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,0.0,100.0,0.0,1.0,5,11,3,0,2,2
317238,1,-1,0,0,0,0,1,2,0,True,False,False,False,False,False,True,False,False,0,1.0,2.0,2.0,3.0,2,0.0,7.0,0.0,0.0,2.0,22.0,2006,2.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,30.0,0.0,1.0,9,1,4,0,2,2
773330,1,1,0,0,0,0,1,2,0,False,False,True,False,False,True,False,False,False,0,1.0,2.0,9.0,3.0,3,0.0,7.0,0.0,0.0,2.0,0.0,2009,2.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,5,5,1,0,2,2
254035,4,3,0,1,0,0,0,1,2,False,True,False,False,False,True,False,False,False,1,1.0,2.0,2.0,4.0,1,0.0,7.0,0.0,0.0,2.0,1.0,2006,3.0,1.0,1.0,0.0,0.0,4.0,3.0,4.0,1.0,10.0,120.0,0.0,1.0,5,7,6,1,2,2
147036,4,-1,0,0,0,0,1,2,0,False,False,True,False,False,False,False,True,False,1,1.0,1.0,2.0,3.0,2,0.0,18.0,1.0,0.0,0.0,17.0,2005,2.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,100.0,0.0,1.0,10,1,5,1,2,2
542615,1,1,0,0,0,0,1,2,0,True,False,False,False,False,False,True,False,False,0,3.0,1.0,1.0,2.0,3,0.0,7.0,0.0,0.0,2.0,2.0,2007,2.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,36.0,0.0,1.0,12,1,5,1,1,2
1200519,4,2,0,0,0,0,1,0,1,True,False,False,False,False,False,True,False,False,1,5.0,2.0,1.0,6.0,3,0.0,2.0,0.0,0.0,0.0,1.0,2012,1.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,6,21,3,0,2,2
1871594,3,1,0,0,0,0,1,2,0,False,False,True,False,False,False,False,True,False,2,5.0,2.0,3.0,3.0,3,1.0,7.0,0.0,0.0,2.0,15.0,2017,2.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,68.0,0.0,1.0,9,23,5,1,2,2
1079620,4,3,0,1,0,0,0,1,1,False,True,False,False,False,False,True,False,False,1,3.0,1.0,1.0,7.0,4,0.0,7.0,0.0,13.0,0.0,0.0,2011,1.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,49.0,0.0,1.0,6,28,1,0,2,2
1790211,4,2,0,0,0,0,1,1,1,True,False,False,False,False,False,False,False,True,1,1.0,1.0,1.0,3.0,1,2.0,7.0,0.0,0.0,2.0,11.0,2016,2.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,12,13,1,0,2,2
1126434,1,1,0,0,0,0,1,1,2,True,False,False,False,False,True,False,False,False,0,5.0,2.0,1.0,6.0,1,0.0,7.0,0.0,0.0,1.0,1.0,2011,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,12,12,0,0,2,2
1295128,4,-1,1,0,1,0,0,0,2,False,False,False,True,False,False,True,False,False,1,1.0,2.0,3.0,6.0,2,0.0,7.0,0.0,0.0,1.0,15.0,2012,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,60.0,0.0,1.0,4,9,0,0,2,2
1284624,4,2,0,0,0,0,1,2,0,True,False,False,False,False,False,True,False,False,1,3.0,1.0,1.0,3.0,3,0.0,7.0,0.0,0.0,2.0,12.0,2012,2.0,1.0,0.0,1.0,0.0,1.0,3.0,6.0,1.0,20.0,105.0,0.0,1.0,12,2,6,1,2,2
1423590,4,2,0,0,0,0,1,2,0,True,False,False,False,False,True,False,False,False,1,5.0,2.0,1.0,2.0,3,0.0,33.0,0.0,0.0,0.0,11.0,2013,2.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,1.0,0.0,60.0,0.0,1.0,10,23,2,0,2,2
318527,1,1,0,0,0,0,1,2,0,True,False,False,False,False,False,False,True,False,0,1.0,2.0,4.0,3.0,2,0.0,10.0,0.0,0.0,2.0,11.0,2006,2.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,0.0,60.0,0.0,1.0,9,14,3,0,2,2
1503783,1,1,0,0,0,0,1,1,1,True,False,False,False,False,True,False,False,False,0,1.0,2.0,1.0,6.0,2,0.0,7.0,0.0,0.0,1.0,1.0,2014,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,10,19,6,1,2,2
1928539,4,1,0,0,0,0,1,1,1,False,False,False,True,False,False,True,False,False,1,1.0,1.0,1.0,2.0,1,1.0,38.0,0.0,0.0,2.0,2.0,2017,2.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,1.0,15.0,140.0,0.0,1.0,12,18,0,0,2,2
1036377,1,1,0,0,0,0,1,2,0,True,False,False,False,False,False,False,True,False,0,1.0,2.0,1.0,6.0,1,0.0,7.0,0.0,0.0,2.0,1.0,2011,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,6,8,2,0,2,2
1915753,4,-1,0,0,0,1,0,1,2,False,True,False,False,False,True,False,False,False,1,5.0,2.0,2.0,3.0,4,1.0,7.0,0.0,0.0,2.0,0.0,2017,2.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,5.0,1.0,9,3,6,1,2,2
1013428,3,1,0,0,0,0,1,1,0,True,False,False,False,False,False,True,False,False,2,1.0,1.0,1.0,6.0,1,0.0,7.0,0.0,3.0,0.0,1.0,2010,1.0,0.0,0.0,0.0,1.0,1.0,3.0,6.0,1.0,10.0,36.0,0.0,3.0,4,4,6,1,2,2
1801501,1,1,0,0,0,0,1,2,1,True,False,False,False,False,False,True,False,False,0,1.0,1.0,1.0,4.0,2,1.0,7.0,0.0,0.0,2.0,2.0,2016,4.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,30.0,35.0,3.0,1.0,9,6,1,0,2,2
964688,3,-1,1,0,1,0,0,2,0,False,False,False,True,False,True,False,False,False,2,2.0,2.0,1.0,6.0,1,0.0,37.0,20.0,0.0,1.0,1.0,2010,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,3,31,2,0,2,2
824638,3,1,0,0,0,0,1,2,0,False,False,True,False,False,True,False,False,False,2,1.0,2.0,1.0,3.0,1,0.0,7.0,0.0,0.0,0.0,0.0,2009,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,17,1,0,2,2
2068268,4,-1,1,0,1,0,0,1,1,False,False,True,False,False,False,True,False,False,1,5.0,2.0,4.0,6.0,3,1.0,7.0,0.0,0.0,1.0,1.0,2018,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2,19,0,0,2,2
922989,1,1,0,0,0,0,1,1,1,True,False,False,False,False,False,True,False,False,0,1.0,2.0,6.0,1.0,2,0.0,7.0,0.0,0.0,2.0,9.0,2010,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,5,20,3,0,2,2
740457,4,2,0,0,0,0,1,1,0,False,False,True,False,False,False,True,False,False,1,5.0,2.0,2.0,7.0,4,0.0,30.0,0.0,12.0,0.0,6.0,2009,1.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,6,28,6,1,2,2
1910322,2,-1,1,0,1,0,0,1,1,False,False,False,True,False,True,False,False,False,3,1.0,2.0,1.0,6.0,2,1.0,17.0,0.0,0.0,1.0,2.0,2017,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,5,4,3,0,2,2
1329276,3,1,0,0,0,0,1,1,0,False,False,True,False,False,False,True,False,False,2,1.0,2.0,6.0,6.0,1,0.0,7.0,0.0,15.0,0.0,16.0,2013,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,79.0,5.0,0.0,6,8,5,1,2,2
1356164,1,1,0,0,0,0,1,0,2,True,False,False,False,False,False,True,False,False,0,1.0,2.0,1.0,6.0,1,0.0,7.0,0.0,0.0,1.0,1.0,2013,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4,13,5,1,1,2
241853,4,2,0,0,0,0,1,2,0,False,False,True,False,False,False,False,False,True,1,1.0,2.0,9.0,3.0,1,0.0,7.0,0.0,0.0,2.0,16.0,2006,2.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,50.0,0.0,1.0,4,25,1,0,2,0
1526315,3,2,0,0,0,0,1,2,2,True,False,False,False,False,True,False,False,False,2,1.0,2.0,2.0,3.0,3,0.0,7.0,0.0,0.0,0.0,15.0,2014,2.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,40.0,5.0,1.0,8,20,2,0,2,2
1665976,3,2,0,0,0,0,1,2,0,True,False,False,False,False,True,False,False,False,2,1.0,1.0,1.0,2.0,2,0.0,31.0,0.0,0.0,2.0,3.0,2015,2.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,5,30,5,1,2,2
83762,4,2,0,0,0,0,1,1,0,True,False,False,False,False,False,False,False,True,1,1.0,1.0,1.0,3.0,1,0.0,5.0,0.0,0.0,0.0,17.0,2005,2.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,20.0,315.0,0.0,1.0,6,23,3,0,2,2
1661057,1,1,0,0,0,0,1,2,1,False,False,True,False,False,False,False,True,False,0,1.0,1.0,1.0,4.0,2,0.0,7.0,0.0,0.0,2.0,2.0,2015,3.0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,-1.0,-1.0,0.0,1.0,5,4,0,0,2,2
296532,1,1,0,0,0,0,1,2,1,False,False,True,False,False,False,True,False,False,0,1.0,2.0,9.0,1.0,3,0.0,7.0,0.0,0.0,2.0,15.0,2006,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,60.0,0.0,1.0,8,1,1,0,2,2
939313,1,1,0,0,0,0,1,1,1,True,False,False,False,False,False,True,False,False,0,2.0,2.0,2.0,3.0,1,0.0,7.0,0.0,0.0,2.0,1.0,2010,2.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,0.0,58.0,0.0,1.0,11,30,1,0,0,2
1150939,4,1,0,0,0,1,0,1,1,True,False,False,False,False,True,False,False,False,1,5.0,1.0,1.0,2.0,4,2.0,7.0,0.0,0.0,2.0,14.0,2011,2.0,1.0,1.0,0.0,0.0,1.0,3.0,6.0,2.0,10.0,210.0,1.0,2.0,10,2,6,1,2,2
820262,1,1,0,0,0,0,1,1,1,True,False,False,False,False,False,False,False,True,0,1.0,1.0,1.0,2.0,1,0.0,7.0,0.0,0.0,2.0,2.0,2009,2.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,120.0,0.0,1.0,10,13,1,0,2,2
105390,3,-1,1,0,1,0,0,1,2,False,True,False,False,False,False,True,False,False,2,1.0,2.0,9.0,7.0,2,0.0,7.0,0.0,0.0,1.0,0.0,2005,1.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,69.0,6.0,0.0,7,12,1,0,2,0
1945615,4,2,0,0,0,0,1,1,0,False,False,True,False,False,False,False,False,True,1,1.0,2.0,1.0,7.0,3,1.0,1.0,0.0,0.0,0.0,21.0,2017,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6,21,2,0,0,1
1402312,4,-1,0,0,0,0,1,1,0,True,False,False,False,False,True,False,False,False,1,5.0,2.0,1.0,6.0,4,2.0,7.0,0.0,6.0,0.0,0.0,2013,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4,20,5,1,2,2
792051,3,2,0,0,0,0,1,2,0,False,False,True,False,False,False,True,False,False,2,5.0,2.0,1.0,6.0,3,0.0,2.0,0.0,0.0,1.0,1.0,2009,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,103.0,0.0,1.0,11,20,4,0,2,2
741464,4,-1,0,0,0,0,1,2,1,False,False,True,False,True,False,False,False,False,1,1.0,2.0,1.0,2.0,1,0.0,7.0,0.0,0.0,2.0,1.0,2009,2.0,1.0,1.0,0.0,0.0,9.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,4,20,0,0,2,2
1635431,2,-1,1,0,1,0,0,2,0,False,False,False,True,False,False,True,False,False,3,1.0,2.0,1.0,6.0,1,0.0,1.0,0.0,0.0,1.0,1.0,2015,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,10.0,93.0,6.0,1.0,8,11,1,0,2,2
1211554,4,2,0,0,0,0,1,1,0,True,False,False,False,False,False,False,False,True,1,5.0,2.0,2.0,3.0,4,0.0,32.0,0.0,0.0,2.0,1.0,2012,2.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,10,14,6,1,2,2
1937792,1,2,0,0,0,0,1,2,0,False,True,False,False,False,True,False,False,False,0,5.0,2.0,1.0,6.0,2,2.0,30.0,0.0,0.0,1.0,1.0,2017,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,120.0,0.0,1.0,11,10,4,0,2,2
1351196,1,1,0,0,0,0,1,2,1,False,False,True,False,False,True,False,False,False,0,1.0,1.0,2.0,3.0,2,0.0,7.0,0.0,0.0,2.0,1.0,2013,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,55.0,0.0,1.0,1,10,3,0,2,2
